1	Todo lo que hay que entender sobre la decisión –o no– de poner más vacunas en más brazos (por ejemplo, usar las 1º dosis en muchos y si es necesario retrasar la 2º) está en esta excelente nota de Nora Bär. https://t.co/A0I03DyxgO
1	@ernestorr Nora es una heroína civil. Así te lo digo.
2	En el barrio #VillaMitre de #Berazategui se realizó una nueva jornada de vacunación antirrábica del Programa #Protenencia, que lleva adelante el @msalnacion, en el que perros y gatos recibieron la dosis. 🐾🧡 #BerazateguiMascotera #BerazateguiCorazonDeZonaSur https://t.co/iOAQzL7uS0
2	@jjosemussi @MuniBerazategui @msalnacion Ma va in mona
3	Hay que reconocer que ciertos sectores del macrismo fueron más responsables y dijeron que había que confiar en ANMAT y que la vacuna era buena. Lo notable es que acá en Twitter rescaten a los otros, a los delirantes fanáticos que, además, son científicos.
3	@NicoOlsze Científico Krusty? No me hagas reir
4	La vacuna rusa es buena y es segura y la decisión de comprarla fue, por lo tanto, excelente. Quienes hoy en lugar de celebrar se enojan: soltar. Seguramente encontrarán algún otro motivo para indignarse, pero ahora están qeudando como unos giles.
4	@NicoOlsze La compraron? Cuánto pagaron, me podrás decir?
5	La vacuna rusa es buena y es segura y la decisión de comprarla fue, por lo tanto, excelente. Quienes hoy en lugar de celebrar se enojan: soltar. Seguramente encontrarán algún otro motivo para indignarse, pero ahora están qeudando como unos giles.
5	@NicoOlsze No mucho más de lo q ia eran!!! En cuanto a giles digo 🤭
6	Me echan del grupo, pero no pueden dejar de hablar de mi. Falta uno que hierva el conejo. https://t.co/kr8QbE5Dbg Hace tiempo que ese Leopoldo Bloom está en esos grupos. No es un becario mas. No es su nombre. Qué ganas de echarme tienen!!
6	@spitta1969 😂😂
7	Hoy 20Hs M1 en @C5N Como sigue el Plan de Vacunaciòn con la llegada de las dosis de Sinopharm. Informa @juan_amorin . Y ademàs, desde Estados Unidos el analisis de @ernestorr . Y Opina con #Sinverguenzadas
7	@Gatosylvestre @C5N @juan_amorin @ernestorr https://t.co/OXJFZKRz06
8	Hoy 20Hs M1 en @C5N Como sigue el Plan de Vacunaciòn con la llegada de las dosis de Sinopharm. Informa @juan_amorin . Y ademàs, desde Estados Unidos el analisis de @ernestorr . Y Opina con #Sinverguenzadas
8	@Gatosylvestre @C5N @juan_amorin @ernestorr https://t.co/s1P2Y4lCRR
9	NO! No falleció por vacunarse un médico de la Federal en CABA, ni una enfermera en Neuquén, ni tampoco se suspendió la vacunación en Rosario.  La vacuna es segura y aprobada por ANMAT.   No circulen Fake news por WhatsApp, y si las ven, avisen que es falso. https://t.co/WR0DdE2ZSw
9	@rquiroga777 https://t.co/Fv4XGfH2GP
10	NO! No falleció por vacunarse un médico de la Federal en CABA, ni una enfermera en Neuquén, ni tampoco se suspendió la vacunación en Rosario.  La vacuna es segura y aprobada por ANMAT.   No circulen Fake news por WhatsApp, y si las ven, avisen que es falso. https://t.co/WR0DdE2ZSw
10	@rquiroga777 https://t.co/518U4uuXmu
11	NO! No falleció por vacunarse un médico de la Federal en CABA, ni una enfermera en Neuquén, ni tampoco se suspendió la vacunación en Rosario.  La vacuna es segura y aprobada por ANMAT.   No circulen Fake news por WhatsApp, y si las ven, avisen que es falso. https://t.co/WR0DdE2ZSw
11	@rquiroga777 https://t.co/ClTHHYqza8
12	NO! No falleció por vacunarse un médico de la Federal en CABA, ni una enfermera en Neuquén, ni tampoco se suspendió la vacunación en Rosario.  La vacuna es segura y aprobada por ANMAT.   No circulen Fake news por WhatsApp, y si las ven, avisen que es falso. https://t.co/WR0DdE2ZSw
12	@rquiroga777 @Chequeado
13	NO! No falleció por vacunarse un médico de la Federal en CABA, ni una enfermera en Neuquén, ni tampoco se suspendió la vacunación en Rosario.  La vacuna es segura y aprobada por ANMAT.   No circulen Fake news por WhatsApp, y si las ven, avisen que es falso. https://t.co/WR0DdE2ZSw
13	@rquiroga777 https://t.co/8yvIK48hXm
14	Esta es la proporción de vacunas entregadas por Nacion a cada provincia según población (gráfico de @mmbarrionuevo). Dejen de inventar excusas sin más fundamento que tribunear y vacunen en CABA. No todo es política, no? https://t.co/plvP16ugxW
14	@mendieta @MarceOzz @mmbarrionuevo pero https://t.co/c5ttm6F8al
15	Esta es la proporción de vacunas entregadas por Nacion a cada provincia según población (gráfico de @mmbarrionuevo). Dejen de inventar excusas sin más fundamento que tribunear y vacunen en CABA. No todo es política, no? https://t.co/plvP16ugxW
15	@mendieta @mmbarrionuevo Caba no es provincia.
16	Día Internacional de las Mujeres Trabajadoras  Este #8M nos encuentra trabajando juntxs para garantizar políticas de salud pública con perspectiva de géneros y diversidad.   #NosotrasTrabajamos #ReconstrucciónArgentina https://t.co/vfMF9A9aXH
16	@msalnacion ¿Las que no trabajan no lo festejan?
17	hoy pude colocarme la primer dosis de la vacuna. tenemos ministerio y un estado presente que cuida a los que cuidan. registrense para la vacunación, cada vez falta menos para volver a abrazarnos sin miedo 💜 @msalnacion @carlavizzotti @ginesggarcia https://t.co/t86XuHxUHa
17	@belferromoreno @msalnacion @carlavizzotti @ginesggarcia 💪💪
18	Por recomendación de la @ANMATSalud, el @msalnacion autorizó el uso de la vacuna Sputnik V en mayores de 60 años.  Para conocer más ingresá en https://t.co/HFbSs6X5mS  #ArgentinaUnida #CuidarteEsCuidarnos https://t.co/i2TA0CxJ3m
18	@CasaRosada @ANMATsalud @msalnacion https://t.co/q8l01oFSCB
19	Mientras empieza a hacer efecto la vacunación, en el Reino Unido comienza un ensayo a gran escala con interferón beta inhalable que podría reducir los cuadros graves en casi un 80%👇 https://t.co/uNNYSbRPio
19	@norabar Interferón, fue en su momento, la panacea...
20	Mientras empieza a hacer efecto la vacunación, en el Reino Unido comienza un ensayo a gran escala con interferón beta inhalable que podría reducir los cuadros graves en casi un 80%👇 https://t.co/uNNYSbRPio
20	@norabar Cuba ya tiene gotas nasales en prueba...
21	Mientras empieza a hacer efecto la vacunación, en el Reino Unido comienza un ensayo a gran escala con interferón beta inhalable que podría reducir los cuadros graves en casi un 80%👇 https://t.co/uNNYSbRPio
21	@norabar Y los ingleses no dicen nada de que es Cubano? 🤷‍♂️
22	Mientras empieza a hacer efecto la vacunación, en el Reino Unido comienza un ensayo a gran escala con interferón beta inhalable que podría reducir los cuadros graves en casi un 80%👇 https://t.co/uNNYSbRPio
22	@norabar ¿Ese es el medicamento cubano, no?
23	Mientras empieza a hacer efecto la vacunación, en el Reino Unido comienza un ensayo a gran escala con interferón beta inhalable que podría reducir los cuadros graves en casi un 80%👇 https://t.co/uNNYSbRPio
23	@norabar Vamos mb¡¡¡¡¡ojalá funcione¡¡
24	Sigo con problemas, entro a la página , opción renaper, y después de poner número de DNI y de trámite me dice que el número de trámite es incorrecto. No me pasa solo a mi esto tal cual lo explico. #AYUDA día II @msalnacion https://t.co/Kkk6BElI3n
24	@Ju_Giosa @msalnacion En la misma https://t.co/wL4k71aASi
25	"El otro día La Nación insinuaba una serie de intrigas sobre la aprobación de la vacuna Sputnik V para provocar en el lector la idea de ""algo turbio"". Ya mostré el otro día lo que eran burradas –o mentiras– sobre lo que llamaron ""sorpresas"". No lo eran. https://t.co/ITSyXF267F"
25	@ernestorr Gracias por.echar luz ante tanta confusión
26	"El otro día La Nación insinuaba una serie de intrigas sobre la aprobación de la vacuna Sputnik V para provocar en el lector la idea de ""algo turbio"". Ya mostré el otro día lo que eran burradas –o mentiras– sobre lo que llamaron ""sorpresas"". No lo eran. https://t.co/ITSyXF267F"
26	@ernestorr Qué dira la periodista qué habla de ciencia en la nación?
