1	Otra variante del coronavirus identificada en el Reino Unido. Lo anunció Public Health England 👇 https://t.co/LEOUGgsmgi
1	@norabar Basta locoooo
2	Dos estudios sugieren que los que tuvieron Covid tal vez deberían darse una sola dosis de la vacuna 👇 https://t.co/H8px9Aj41C
2	@norabar Atención ✅
3	Dos estudios sugieren que los que tuvieron Covid tal vez deberían darse una sola dosis de la vacuna 👇 https://t.co/H8px9Aj41C
3	@norabar Asi es
4	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
4	@norabar Buena noticia
5	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
5	@norabar Excelente 👏👏👏👏❤️
6	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
6	@norabar Que vuelva rápido
7	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
7	@norabar 👏👏👏
8	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
8	@norabar @BarriFut 🥰🥰🥰
9	Realmente es muy buena la columna de @ernestorr sobre las vacunas. Muy interesante y didáctica https://t.co/QtRydk3Ulf
9	@mmbarrionuevo Gracias Martín!
10	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
10	@NicoOlsze Va a renunciar??????
11	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
11	@NicoOlsze patético lo tuyo.
12	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
12	@NicoOlsze Perdón, pero que pasó?
13	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
13	@NicoOlsze Te screenshoteo😝💕
14	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
14	@NicoOlsze https://t.co/VGCVzQu3wM
15	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
15	@NicoOlsze 😄😄
16	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
16	@NicoOlsze @pabloduggan Quién es?
17	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
17	@NicoOlsze https://t.co/lqzPvNgekq
18	Jajajajajaja. Argentina podría estar en este ranking en el que ya está. Da bronca y tristeza. https://t.co/RIO0hb6kUp
18	@NicoOlsze 🤣🤣🤣
19	#Emoción Desde la primera semana de abril podría realizarse el primer vuelo del helicóptero Ingenuity en Marte https://t.co/5TLwAJW43Q
19	@norabar Ok. Y las vacunas?
20	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
20	@NicoOlsze Gente de mierda
21	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
21	@NicoOlsze Más mierda no se consigue
22	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
22	@NicoOlsze Juro , no lo puedo creer.
23	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
23	@NicoOlsze Es imperdonable!!!
24	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
24	@NicoOlsze IQ negativo.
25	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
25	@NicoOlsze Son eso, de lo peor
26	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
26	@NicoOlsze Y?
