1	Todo lo que hay que entender sobre la decisión –o no– de poner más vacunas en más brazos (por ejemplo, usar las 1º dosis en muchos y si es necesario retrasar la 2º) está en esta excelente nota de Nora Bär. https://t.co/A0I03DyxgO
1	@ernestorr a punto de entrar en otoño y a pesar de que llegaron varias dosis, siguen siendo insuficientes para detener la 2da ola, no ver lo sucedido en el hemisferio norte es minimizar el riesgo,  dada la eficacia informada de todas las vacunas con 1 dosis Yo usaría la estrategia.
2	Todo lo que hay que entender sobre la decisión –o no– de poner más vacunas en más brazos (por ejemplo, usar las 1º dosis en muchos y si es necesario retrasar la 2º) está en esta excelente nota de Nora Bär. https://t.co/A0I03DyxgO
2	@ernestorr Estimado @ernestorr,  por que cuando se presentan las características de casi todas las vacunas, se declara UN valor de eficacia (ej. 95%), sin embargo la Oxford/AZ se indica con 60-90% Por qué un rango tan grande? Gracias.
3	Todo lo que hay que entender sobre la decisión –o no– de poner más vacunas en más brazos (por ejemplo, usar las 1º dosis en muchos y si es necesario retrasar la 2º) está en esta excelente nota de Nora Bär. https://t.co/A0I03DyxgO
3	@ernestorr Por lo que leí Fauci está en contra de cambiar metodología más que nada por la parte comunicacional - primero te decimos 2 dosis y después te cambiamos el discurso. Capaz tenga más sentido en EE.UU. por lo que parece ser alta reticencia a vacunarse.
4	Todo lo que hay que entender sobre la decisión –o no– de poner más vacunas en más brazos (por ejemplo, usar las 1º dosis en muchos y si es necesario retrasar la 2º) está en esta excelente nota de Nora Bär. https://t.co/A0I03DyxgO
4	@ernestorr Ecuánime pero cual es la opinión de cada experto. Si ser más que un bocó para opinar, sostengo que hoy el problema no es de cantidad de vacunas sino los de vacunados, una vergüenza, hay que quitar a los gobernadores del medio y usar a Pami y toda la artilleria del gob federal
5	La vacuna rusa es buena y es segura y la decisión de comprarla fue, por lo tanto, excelente. Quienes hoy en lugar de celebrar se enojan: soltar. Seguramente encontrarán algún otro motivo para indignarse, pero ahora están qeudando como unos giles.
5	@NicoOlsze grandes dudas con la fase 3 de esta vacuna... sólo se hizo en hospitales de moscú....controlados por el gobierno.. las farmaceúticas, generalmente, buscan 3 0 4 países para hacer sus ensayos y compararlos.. LANCET,  publica lo que le acercan.
6	Me echan del grupo, pero no pueden dejar de hablar de mi. Falta uno que hierva el conejo. https://t.co/kr8QbE5Dbg Hace tiempo que ese Leopoldo Bloom está en esos grupos. No es un becario mas. No es su nombre. Qué ganas de echarme tienen!!
6	@spitta1969 No sirve de nada porque soy nadie, pero te recontra banco, Sandra. Más leo, más confirmo lo que decís. Más allá de que, básicamente, es sentido común. Que ya sabemos ellos no usan, porque implica pensar y no repetir consignas.
7	Me echan del grupo, pero no pueden dejar de hablar de mi. Falta uno que hierva el conejo. https://t.co/kr8QbE5Dbg Hace tiempo que ese Leopoldo Bloom está en esos grupos. No es un becario mas. No es su nombre. Qué ganas de echarme tienen!!
7	"@spitta1969 ""ningun científico bancado por el estado puede ejercer terrorismo sanitario"" Onda, como te paga el estado, te tenés que cegar, perder todo criterio, y defenderme aunque contradiga la ciencia o sus protocolos. Y así estamos..."
8	Hoy 20Hs M1 en @C5N Como sigue el Plan de Vacunaciòn con la llegada de las dosis de Sinopharm. Informa @juan_amorin . Y ademàs, desde Estados Unidos el analisis de @ernestorr . Y Opina con #Sinverguenzadas
