1	#Corrientes Vacunas En el día de ayer se informaron algo menos de 600 vacunas aplicadas  Hay casi 15.000 dosis sin aplicar, en los próximos 2 o 3 días llegarán 12.600 para docentes y más de 20.000 para adultos mayores. Aún no abrieron inscripción a docentes Aceleremos el proceso https://t.co/WKSA7Q1Eac
1	@mmbarrionuevo No se puede inscribir mayores de 65? Estamos tratando con mi tía que vive sola y no usa celular ni tiene Internet y no podemos. Donde puedo informarme? No soy de corrientes
2	Monitor Público de Vacunación 15-03 2.488.218 dosis aplicadas Con una dosis 2.022.489 personas (4,46%) Con ambas dosis 465.729 personas (1,03%) https://t.co/UdXXPTrG3x Dosis aplicadas y distribuidas https://t.co/aQ2utO8man
2	@mmbarrionuevo Pidió disculpas por su campaña que todos los funcionarios provinciales y sus familiares se vacunar . Hoy murió el hermano de un diputado de ECO @JuancaAlvarez7 @CorrientesGob @
3	Monitor Público de Vacunación 15-03 2.488.218 dosis aplicadas Con una dosis 2.022.489 personas (4,46%) Con ambas dosis 465.729 personas (1,03%) https://t.co/UdXXPTrG3x Dosis aplicadas y distribuidas https://t.co/aQ2utO8man
3	@mmbarrionuevo Martín, tenés idea pq el monitor público de vacunación de cba informa 190k y el nacional para la jurisdicción 170?   https://t.co/71kYr6NEan
4	Lo curioso es que los que reclamaban la publicación de los datos como requisito indispensable para la aprobación ni se tomaron la molestia de analizarlos sino que confiaron en los réferis de The Lancet, que es lo que nosotros decíamos que había que hacer con la ANMAT. Son los mismos que se preguntaron para qué tenemos organismo regulatorio propio, si ya EEUU tiene uno. Los que cuando fueron gobierno consideraron que no hacía falta una ciencia nacional y soberana. En fin: una de las tantas formas que adquiere la tilinguería.
4	@NicoOlsze Mabel y Raúl no terminaron la secundaria porque biología les quedó previa. ¿Cómo pretendemos que analicen datos científicos sobre una vacuna si tienen más a mano los tuits del Dipy?
5	La presencialidad obligatoria generaría exclusión donde hoy no la hay.  Muchos de los que siguen cuidandose no van a querer enviar a sus hijos a la escuela si ello implica un riesgo adicional de contagio para convivientes y/o alumnos grupo de riesgo.  https://t.co/3ce0t220ri Me aclaran que la no-presencialidad genera exclusión.    Lo sé. También profundiza desigualdades económicas y de género. Está en cada una de las notas que escribimos con @SolAndaluz sobre el tema.  El tema es que una solución que excluye a otros no parece ser buena idea.
5	"@rquiroga777 Acoto. He leído al ""Documento conjunto"" de la SAP.  En su Página Web figura que este documento es del 08/10/20.  https://t.co/z1CTjaq1c1"
6	La presencialidad obligatoria generaría exclusión donde hoy no la hay.  Muchos de los que siguen cuidandose no van a querer enviar a sus hijos a la escuela si ello implica un riesgo adicional de contagio para convivientes y/o alumnos grupo de riesgo.  https://t.co/3ce0t220ri Me aclaran que la no-presencialidad genera exclusión.    Lo sé. También profundiza desigualdades económicas y de género. Está en cada una de las notas que escribimos con @SolAndaluz sobre el tema.  El tema es que una solución que excluye a otros no parece ser buena idea.
6	@rquiroga777 Los niños grupos de riesgo quedan excluidos porque toman el mismo criterio para los adultos y no es siempre así. No tengo pruebas ni dudas de que esas instancias de acompañamiento que dice van a ser nulas.
