1	Adolfo muy seriamente aborda la situación de Brasil y las fronteras. Comparte la mayoría de lo que dijimos en la carta. Restringir a fondo o nada. Lo intermedio no sirve, y la situación en Brasil asusta.  Algo gracioso, los mismos que criticaron nuestra carta le dan like y RT. 😂 https://t.co/evtDpTidaM
1	@rquiroga777 El mayor problema son las zonas de frontera seca en el norte de Misiones, ahí está el colador. Los vuelos lo podes controlar pero esos pasos, algunos ilegales, son incontrolables. Ni militarizando la zona lo vas a controlar.
2	Adolfo muy seriamente aborda la situación de Brasil y las fronteras. Comparte la mayoría de lo que dijimos en la carta. Restringir a fondo o nada. Lo intermedio no sirve, y la situación en Brasil asusta.  Algo gracioso, los mismos que criticaron nuestra carta le dan like y RT. 😂 https://t.co/evtDpTidaM
2	@rquiroga777 Hay que preguntarle a @HugoSigman qué pasó con las vacunas que se hicieron acá y que después terminaron en EEUU. El único que hablo públicamente del tema fue @rolandogps. Estaría bueno que el canciller diga algo ya que hablamos de fronteras y vacunas.
3	Adolfo muy seriamente aborda la situación de Brasil y las fronteras. Comparte la mayoría de lo que dijimos en la carta. Restringir a fondo o nada. Lo intermedio no sirve, y la situación en Brasil asusta.  Algo gracioso, los mismos que criticaron nuestra carta le dan like y RT. 😂 https://t.co/evtDpTidaM
3	@rquiroga777 @ElvisFern2 No seamos ingenuos. Ahora, en vísperas de elecciones, van a hacer todo lo posible para apagar la (débil pero creciente) producción económica. No sería raro que ahora exijan confinamentos y prohibiciones estrictas.
4	Adolfo muy seriamente aborda la situación de Brasil y las fronteras. Comparte la mayoría de lo que dijimos en la carta. Restringir a fondo o nada. Lo intermedio no sirve, y la situación en Brasil asusta.  Algo gracioso, los mismos que criticaron nuestra carta le dan like y RT. 😂 https://t.co/evtDpTidaM
4	@rquiroga777 Restringir a fondo implica que ni un solo camión pase la frontera. Eso no se hizo ni en los momentos más duros de la cuarentena. Económicamente sería desastroso y posiblemente tenga consecuencias de desabastecimiento en insumos críticos.
5	Como seguramente esta noticia la van a usar en Argentina con fines proselitistas, quiero decir que el acuerdo entre Pfizer e Israel nos va a ser útil a todos. https://t.co/AFMw7ybJRU Me adelanto, porque el medio hegemónico no tan hegemónico ya lo está presentando como polémico. https://t.co/1w8hupcIyA
5	@spitta1969 Acabo de escuchar en la radio líder que Israel pone en duda la efectividad indicada por Pfizer, por la cantidad de contagios en personas que recibieron 1ra dosis. Incluso dudan de que sirva para las nuevas cepas
