1	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
1	@NicoOlsze Querés mentir y engañarnos con eso? Dale,compro. Los Moyano?? Las secretarias? Todos los pendejos/as que vacunaron al pedo? Los parientes? De eso también habla si querés parecer un tipo justo
2	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
2	"@NicoOlsze Me gusta que al que le molesta siempre es de la derecha. Capaz no, quizas es una persona que quiere que las cosas se hagan bien y no que la ""oligarquía política"" se cague en el pueblo como viene haciendo hace un año.  Ahhh pero Macri!"
3	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
3	@NicoOlsze No es a las derecha es a los miles de argentinos que estuvieron al frente bancandolos y que aún no tienen su vacuna, ojalá cuando caigas en terapia haya un político de primera línea atendiéndote bobo!
4	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
4	@NicoOlsze No entiendo ese cuidado por no darles tema. Como si no fueran a atacar por lo que sea  - ¡CIPAYO! ¡ALBERTO NO DESAYUNA MATE!  Si desayuna mate:  - ALBERTO, CONTRA LOS IMPORTADORES DE CAFÉ  Y todo así.
5	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
5	"@NicoOlsze La satisfacción de la derecha es un pozo sin fondo como el de Sísifo. Ya dejemos de intentar llenarlas el agujero y usemos nuestra barreta en algún lugar donde sea apreciada. (Me salió ""psicoanalítico"" pero es de sentido común)"
6	Todos los funcionarios/as de alto rango tienen que estar vacunados/as. Públicamente, con foto y celebración. Y si le molesta a la derecha delirante, que se siga quejando, que igual lo seguirá haciendo.
6	@NicoOlsze Pero si el orden de vacunación lo dio el gobierno, se lo saltean,y no solo lo justifican sino que ahora la gilada se lo milita.  De justificar el robo de vacunas para jubilados y personal de salud no se vuelve.
