1	Infectadura en Praga por protestas contra restricciones por el brote infecciones. https://t.co/Hf6lzqwJpd
1	@ernestorr Que le pasa a la humanidad ?? Tan autodestructivxs somos ?? Un esfuerzo más, tanto les cuesta.. prefieren arriesgar la vida, la de ellxs la de sus flias.. Ni siquiera x supervivencia.. increíble 😪
2	Infectadura en Praga por protestas contra restricciones por el brote infecciones. https://t.co/Hf6lzqwJpd
2	@ernestorr Creo q hay una mano negra q se beneficia con más contagios, pq la vacuna Pfiser cotiza en la bolsa y si siguen los contagios ganan millones. La gente boba les hace el favor a los fondos buitres.🤦🤦😠
3	Gamaleya : UNPUBLISHED DATA. (Also Sinopharm, pero creo que va haber datos en el futuro). https://t.co/WPluTo71yJ
3	@spitta1969 Lo que me llamo la atención es la baja eficacia de la de AZ. Es así? Porque esa es la otra que capaz llegaría y estamos entonces medio mal, o no?
4	Los datos de hoy en el análisis de @mmbarrionuevo 👇 https://t.co/53AZYqbCA3
4	@norabar @mmbarrionuevo Nora te pregunto: ¿La vacunación en Provincia de Buenos Aires depende solo de la gobernación o las intendencias tienen alguna decisión? Te agradezco me aclares la duda.
5	Acerca de CABA: aumento sostenido y alarmante, dice @mmbarrionuevo👇 https://t.co/UIw5ogAyAc
5	@norabar @mmbarrionuevo Jaaajaj Nora deja de militar. Por que en Pcia viene bajando tambien? . Ademas quien este señor,  devenido en senador especialista en estadísticas 😳?? Ah cierto gobierno de cientificos 🙈🙈🙈
6	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
6	@spitta1969 No entiendo, realmente no sabés que una vacuna no garantiza total inmunidad o pretendés malinformar? Porque es básico así que ambas opciones son preocupantes.
7	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
7	@spitta1969 Tiene sólo la primer dosis, y aún si tuviera las dos, debe seguir con el protocolo.  Vos sos una operadora de cuarta que desinforma y DAÑA a la población. Horrendo.
8	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
8	@spitta1969 Lo que consumis pega como loco...dónde compras? O es autocultivo?  O es solo el odio que te hierve la sangre y decís pelotudez tras pelotudez?
9	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
9	@spitta1969 que mina repugnante, debe  vivir con un tanque de alcohol encima  de ella  bañandola  todo el dia y nos toco a nosotros  este personaje
10	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
10	@spitta1969 Y vos sos científica ? Lo único que sos es cínica ,desagradable , asquerosa , odiadora y encima muy fea ...entiendo tu Karma mujer 🤷🏽‍♂️
11	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
11	@spitta1969 Che taradita incandescente vos sabes q aunque te vacunes tenes q cuidarte igual? Pedazo de ignorantita amaeilla q risa das😂😂😂😂
12	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
12	@spitta1969 Desdecuando tiene la obligacion de abrazar a alguien xq esta vacunada o ni la realidad que si no lo siente no tiene la obligacion no sean caretas y mierdas
13	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
13	@spitta1969 es por respero, imbecil. Ningun protocolo en el.mundo dice que una vez vqcunado no deberias usar mas el bsrbijo!! cientifica sos vos?
14	Pero no era que la habían vacunado? Ella tampoco confía en la Sputnik? https://t.co/xktgSXP4UO
14	@spitta1969 Solo 1ra dosis y de todas maneras debería dejar de tener los cuidados mínimos que nos piden a todos? Sos una operadora y una enferma.
