1	Presidente, lo que pasó no es una payasada. Es grave, patético e inadmisible y merecedor del escarnio público. No busque repartir las culpas del #VacunatorioVIP hacia afuera: a los medios, la oposición y la justicia.👇🏼 https://t.co/siaSjZxRAP La responsabilidad por esta grotesca manifestación de inequidad e injusticia cómo es la vacunación de amigos del poder cuando faltan vacunas en medio de la pandemia, es de los funcionarios que la avalaron, coordinaron y encubrieron.👇🏼
1	@RubinsteinOk @LANACION Las vacunas vencidas en su gestión tampoco fue una payasada, fue grave patético e inadmisible y merecedor del escarnio público. Espero q la justicia alguna vez actúe
2	Presidente, lo que pasó no es una payasada. Es grave, patético e inadmisible y merecedor del escarnio público. No busque repartir las culpas del #VacunatorioVIP hacia afuera: a los medios, la oposición y la justicia.👇🏼 https://t.co/siaSjZxRAP La responsabilidad por esta grotesca manifestación de inequidad e injusticia cómo es la vacunación de amigos del poder cuando faltan vacunas en medio de la pandemia, es de los funcionarios que la avalaron, coordinaron y encubrieron.👇🏼
2	@RubinsteinOk @LANACION GRAVE es que en vez de que la gente se adelante en la fila dejen vencer millones de vacunas, INADMISIBLE fue que dejemos de tener ministerio de salud. Y PATÉTICO es usted que permitio todo eso.
3	"La tapa del NY Times hoy con las 500.000 personas que no lograron 'convivir con el virus' en EEUU. https://t.co/KPUDaiOLMU El 23 de Mayo el NYT consideraba a los 100.000 muertos de entonces una ""pérdida incalculable"". Ahora ya nos acostumbramos a calcular las pérdidas. No aprendimos a convivir con el virus, pero sí con la muerte. https://t.co/Ha9is0rq3s"
3	@ernestorr Que tengas buen domingo Ernesto! Hoy me preocupe xq lo q te voy a decir lo hab descartado...q si sos alergico a penicilina te hacen firmar autorizacion.. No era q solo si era cdo alg vez te vacunaste?? Decime cdo puedas.. Abrazo ! ♥️😘
4	VACUNACION COVID-19: De los 300 mil esquemas iniciales de @sputnikvaccine, se aplicó el 94% de las 1°dosis y el 22% de las 2°.   @norabar @plenque @sole_reta @jorgeluisaliaga @mmbarrionuevo @rquiroga777 @FlorBallarino @PabloRichly @Dianacos https://t.co/HlrL8HtzR2
4	@MatiasSmz @FlorBallarino @sputnikvaccine @norabar @plenque @sole_reta @jorgeluisaliaga @mmbarrionuevo @rquiroga777 @PabloRichly @Dianacos Enviaron 200k de la segunda dosis?
5	⭕ #AHORA  Este sábado el @msalnacion confirmó 6.057 nuevos casos y notificó 159 muertes en las últimas 24 horas.   El total de casos confirmados en el país es de 2.021.553, de los cuales 50.188 fallecieron. https://t.co/6qJWUp9L3m
5	@C5N @msalnacion Necesito que me ayuden a hacer público mi caso porque fiscalía de Gualeguaychú no toma medidas con quiénes quisieron ASESINARME con alevosía cuando iba al súper y aún continúan amenazàndome . https://t.co/sh0FYkdtuI
6	⭕#AHORA  Este viernes el @msalnacion confirmó 8.374 nuevos contagios y notificó 285 muertes en las últimas 24 horas.   El total de casos confirmados en el país es de 1.970.009, de los cuales 48.985 fallecieron https://t.co/Q4bDTLAGJw
6	@C5N @msalnacion Que bien manejo la pandemia el gobiernob, una maravilla ! Unos numeros que son envidia ! Por si no lo saben , las vacunas no aparecen porque no hay plata / dolares para pagarlas !!
7	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
7	@rquiroga777 Ni un pensamiento coherente pudo hilvanar este señor. La verdad un paso de comedia, si no fuera por las consecuencias trágicas que esas ideas acarrean y que demasiados profesan.
8	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
8	@rquiroga777 Alto debate se armó en #C5N. Me encantó el jefe de cirugía del Hospital Fernandez! Y la Dra @gabrielapiovan2 geniaaaa!!!!
9	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
9	"@rquiroga777 Se harán cargo los papis y las mamis de la ""infectadura"" de las mil proclamas, cartas en contra de todo, marchas anticuarentena?  o seguirán mandando a morir gente?"
10	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
10	@rquiroga777 @NonitaViviana Hablando estupideces en la calle y quejándose que tiene que estar encerrado, la abogada que dice, si estaba muy grave, porqué no le daban el dióxido de cloro parece promover la eutanasia.
11	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
11	@rquiroga777 Tengo igual la idea que fue homicidio lo que cometieron, que tanta gente incluido juez y médico le dieran para adelante con esto me suena turbio.
12	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
12	@rquiroga777 El problema es la promoción x parte d la mayoría d los medios d una versión d la Teoría d los 2 Demonios acerca d las vacunas, el CDS o cualquier otro tema. Hay cuestiones q no son debatibles y menos en un momento cómo éste.
13	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
13	@rquiroga777 La abogada que defiende el dióxido de cloro le dice a piovano, xq te contagiaste? Yo me cuidé y no me contagie y Piovano le dice, trabajo en un hospital público salvando vidas y arriesgando la mía. No tiene remate
14	"El amigo del paciente infectado al cuál el juez mandó a aplicar dióxido de cloro (murió dos días después) y que defiende su utilización, duda de la seguridad de las vacunas, denuncia una infectadura y es anti-cuarentena y anti-gobierno.  Sorpresa? https://t.co/xK6t3AUxeX Cada vez se hunde más en el barro el tipo. Ahora se auto-declara anti-barbijos y se queja de los infectólogos que ""meten miedo"".  El amigo se contagió de covid, y se acaba de morir. Es increíble."
14	@rquiroga777 rodrigo leiste algo sobre la nueva variante en relacion a los niños en Inglaterra leí que ataca a un grupo mayor de ellos sin antecedentes médicos en forma grave no pude encontrar info veraz en relacion a esto
