1	Se me metió una Abuela vacunada en el ojo https://t.co/ApjeGOiIgy
1	@FabBallarini Que bueno! Justo a mamá, 81 años, le cancelaron el turno de vacunación y no le dieron otra fecha. En San Isidro, provincia de Buenos Aires
2	Ahí está @ernestorr https://t.co/ml1Moi4ZFx
2	@cuervonista @ernestorr Habría que echarla sin indemnización doble,así aprenden a no faltar el respeto a una institución pública,y que sea un ejemplo para lxs posibles pittas
3	Ahí está @ernestorr https://t.co/ml1Moi4ZFx
3	@cuervonista @ernestorr Repitamos tantas veces sea necesaria la mentira, hasta que nos crean, miente, miente, miente que algo quedará... Joseph Goebbels https://t.co/tow758IMkE
4	Ahí está @ernestorr https://t.co/ml1Moi4ZFx
4	@cuervonista @ernestorr Pensar q la comunidad cientifica y mas aun el Conicet  tiene gente como esta mujer Algo esta mal ,la ideologia les nubla la razon, si es que tienen ?
5	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
5	@spitta1969 El día que te pregunten porque este país está tan mal, solo te basta mostrarle la foto de este pelotudo.😒😒😒😒😒😒😒 https://t.co/3tnJuVcaP6
6	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
6	@spitta1969 Es tremendo!!! Y creen que así nos engañan?? Bueno hay muchos prendidos y otros tarados ...que sí los engañan!!!
7	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
7	"@spitta1969 ""Picheto Bocón""... detrás de esa mascara de carnaval, se esconderá Grabois todavia  en shock después del baile que le dió el"" bocón""?.."
8	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
8	@spitta1969 …¿Dónde se consigue esa remera? No me entusiasman los rumores de que te la dan gratis después de una lobotomia....
9	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
9	@spitta1969 @meg170646 Confirma diagnostico de sodomía.
10	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
10	@spitta1969 Merece que le den la vacuna rusa! Eso si, imposible hablar de efectos colaterales neurologicos. Este ya es anencefalico
11	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
11	@spitta1969 Es excelente, así ya con sólo verlo sabés lo que es y podés elegir no atenderte con él... me preocupan más los que vienen solapadamente.
12	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
12	@spitta1969 El barbijo de eso no lo audios no protege, lo contagia y ataca la racionalidad, elimina la dignidad y todo valor ético y mortal
13	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
13	@spitta1969 Podemos empezar a decir #UnoMenos?   Que bueno que los peronistas fanáticos sean tan serviles q se dejan usar cm ratas de laboratorio
14	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
14	@spitta1969 Que infeliz ! Lo que es seguro que encefalitis no va a desarrollar como efecto adverso ..... no tiene cerebro
15	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
15	@spitta1969 ¿Qué se obtiene cuando se  combina fanatismo, ignorancia, envidia, vagancia e inmoralidad ? Este de la foto
16	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
16	@spitta1969 Usan el escudito peroncho?. Como usan la estructura peroncha que aun supervive y les sirve a sus fines marxistas. De PJ no tienen nada.
17	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
17	@spitta1969 @Graciel05188271 Esa es casi coprofagia.
18	Ponéle militancia a todos. https://t.co/Q9QTlWgVPa
18	@spitta1969 y de paso PONGAN LAS AGUJAS, que la gente ya se dió cuenta, que hacen una PUESTA EN ESCENA y no se aplican NADA
19	NO LA APROBÓ LA ANMAT.
19	@spitta1969 Espero no te vacunes hija de puta,el miedo y la desinformación que le das a la gente es terrible. Sos un asco de persona, sorete
20	NO LA APROBÓ LA ANMAT.
20	@spitta1969 Inventa una vacuna Sandra pete ya que la tenés tan clara y larga el teclado,labura que te pagamos el sueldo.
21	NO LA APROBÓ LA ANMAT.
21	@spitta1969 A Sinopharm y Sputnik V? Si no fueron aprobadas x Anmat, quiere decir q quienes la reciben no estan protegidos? Esto es gravisimo Sandra
22	NO LA APROBÓ LA ANMAT.
22	@spitta1969 Alguna vez se sabrá, cuantos casos como este hubo..?? Tenía las dos dosis de Spunik V, la segunda de hace casi un mes...  https://t.co/UtJ5cyIt0F
23	NO LA APROBÓ LA ANMAT.
23	@spitta1969 El enano quiere fabricar vacunas porque no llegan a junio ni con una dosis. Ojo que viene con premio FAFA ... Cardiacos abstenerse
